Archief,toegang,inv.,seller,year,month,day,product,specific_product,units,quantity,Achternaam,Voornaam,currency,flemish_pounds,groten
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2438,Janette,David,Vlaamse pond,319,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2634,Deijnoot,Geleijn,Vlaamse pond,346,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2624,Knoop,Anthonij,Vlaamse pond,345,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2616,Esse,Pieter van Junior,Vlaamse pond,344,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2372,Walle,Hendrik van de,Vlaamse pond,312,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,4840,Tack Abrahamszn.,Jan,Vlaamse pond,630,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,4944,Bertrand,Paulus,Vlaamse pond,634,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1286,Macron,Philip,Vlaamse pond,168,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1326,Akeren,Adriaan van,Vlaamse pond,175,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,6018,Six,Wed.,Vlaamse pond,772,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,4706,Boer,Thobias den,Vlaamse pond,614,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2451,Vlaming  des Rogiers,Adriaan,Vlaamse pond,318,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,11187,Burt,Cornelis,Vlaamse pond,1465,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2528,Fak,Pieter en Jacob,Vlaamse pond,331,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,6490,Blondel,Jan,Vlaamse pond,852,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,6135,Clerq,Cornelis de ,Vlaamse pond,805,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2358,Frooster,Nicolaas,Vlaamse pond,309,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,8193,Breda,Jan van,Vlaamse pond,1070,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1216,Reyniersen,Bastiaan,Vlaamse pond,159,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,9364,Balguerie,Jacques,Vlaamse pond,1195,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,7983,Claudore,Pieter en Abraham,Vlaamse pond,1030,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,9382,Elst en Goethals,Van der,Vlaamse pond,1228,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1231,Kops,Pieter,Vlaamse pond,158,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1199,Kinderen,Pieter der,Vlaamse pond,157,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2326,Boullion,Allard,Vlaamse pond,304,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1219,Grimalla,Pieter Lucas,Vlaamse pond,159,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,3494,Ruijsenaar,Adriaan,Vlaamse pond,445,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1199,Fak,Adriaan,Vlaamse pond,155,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1147,Schellewaart,Thobias,Vlaamse pond,149,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2336,Nevejans,Andries,Vlaamse pond,302,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,3531,Tack Abrahamszn..,Samuel,Vlaamse pond,439,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1143,Wombergen ,Anthonij van ,Vlaamse pond,147,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2284,Goethem,Pieter van,Vlaamse pond,281,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,2493,Parker,Isaak,Vlaamse pond,303,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1733,11,16,Coffij,Divers,ponden,1267,Huijse,Jan,Vlaamse pond,170,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,4,27,Coffij,Ambons,ponden,289,Cohen,Nathan Jonas,Vlaamse pond,23,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,227632,Beukelaar,Jan,Vlaamse pond,28427,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,5932,Louissen,Benjamin,Vlaamse pond,760,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,2318,Thijssen,Pieter,Vlaamse pond,290,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,44443,Parker,Isaak,Vlaamse pond,5605,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1068,Becius,Assuerus,Vlaamse pond,136,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,8951,Burt,Cornelis,Vlaamse pond,1132,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,12798,Ruijsenaar,Adriaan,Vlaamse pond,1576,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1108,Walle,Hendrik van de,Vlaamse pond,141,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1148,Lier,Jan de,Vlaamse pond,146,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,20241,Huijen,Joost van ,Vlaamse pond,2534,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,16712,Bomme en Engelsz.,,Vlaamse pond,2076,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,9383,Blondel,Jan,Vlaamse pond,1195,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,27112,Dane,Anthonij,Vlaamse pond,3272,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,3406,Pee,Michiel van ,Vlaamse pond,429,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1093,Trooster,Nicolaas,Vlaamse pond,136,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1083,Cliever,Jacobus de,Vlaamse pond,136,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1121,Wombergen ,Anthonij van,Vlaamse pond,140,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,2180,Breda,Jan van,Vlaamse pond,272,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,3467,Clerq,Cornelis de,Vlaamse pond,438,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1135,Reijniersen,Bastiaan,Vlaamse pond,141,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,9059,Face,Jeremias van,Vlaamse pond,1137,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1095,Cohen,Nathan Jonas,Vlaamse pond,124,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,3559,Elst en Goethals,Van der,Vlaamse pond,455,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1105,Callebout,Boudewijn,Vlaamse pond,124,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,2132,Goethem,Pieter van ,Vlaamse pond,242,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,5639,Boudaan,Abraham,Vlaamse pond,714,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1284,Fak,Pieter en Jacob,Vlaamse pond,163,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1125,Macron,Philip,Vlaamse pond,140,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1149,Kops,Pieter,Vlaamse pond,142,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1169,Deijnoot,Geleijn ,Vlaamse pond,152,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1209,Tulleken,Isaak,Vlaamse pond,156,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1199,Grimalla,Pieter Lucas,Vlaamse pond,154,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1209,Witte,Jacobus de,Vlaamse pond,156,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,1205,Brandt,Christiaan,Vlaamse pond,155,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,10087,Balguerie,Jacques,Vlaamse pond,1268,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,4550,Janette,David,Vlaamse pond,569,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,278587,Boursse en Grimalla,,Vlaamse pond,35128,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,252905,Ribaut,Casparus,Vlaamse pond,31552,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1734,11,15,Coffij,Divers,ponden,7328,Janette ,Daniel,Vlaamse pond,946,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,233279,Boursse en Grimalla,,Vlaamse pond,22858,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,244091,Ribaut,Casparus,Vlaamse pond,24952,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,275640,Beukelaar,Jan,Vlaamse pond,27807,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2545,Callebout,Boudewijn,Vlaamse pond,262,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,4729,Thijssen,Pieter,Vlaamse pond,488,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2379,Cliever,Cornelis de,Vlaamse pond,246,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1254,Knoop,Anthonij,Vlaamse pond,133,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1178,Herklots,Gregorius,Vlaamse pond,124,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,5988,Face,Jeremias van,Vlaamse pond,611,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,57117,Parker,Isaak,Vlaamse pond,5817,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,14703,Blondel,Jan,Vlaamse pond,1514,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,14475,Huijen,Joost van ,Vlaamse pond,1484,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1218,Janette,David,Vlaamse pond,129,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1220,Nobels,Marcus,Vlaamse pond,129,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,40093,Ruijsenaar,Adriaan,Vlaamse pond,4114,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2408,Stalpers,Jan,Vlaamse pond,256,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,9782,Burt,Cornelis,Vlaamse pond,997,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1205,Nevejans,Andries,Vlaamse pond,123,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3523,Balguerie,Jacques,Vlaamse pond,358,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3697,Tack Abrahamszn.,Samuel,Vlaamse pond,375,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2306,Beukelaar Mattheuszn.,Jan,Vlaamse pond,233,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1181,Alves,Joost Jan ,Vlaamse pond,119,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,37138,Dane,Anthonij,Vlaamse pond,3765,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,25094,Bomme en Engelsz.,,Vlaamse pond,2569,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1305,Cohen,Nathan Jonas,Vlaamse pond,132,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3795,Schellewaart,Thobias,Vlaamse pond,382,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,8525,Bomme,Leendert,Vlaamse pond,864,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2420,Trooster,Nicolaas,Vlaamse pond,244,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1131,Wombergen ,Anthonij van,Vlaamse pond,114,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,7390,Elst en Goethals,Van der,Vlaamse pond,753,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3705,Louissen,Benjamin,Vlaamse pond,374,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1383,Levij,Isaak,Vlaamse pond,139,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1251,Pee,Michiel van ,Vlaamse pond,126,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2380,Vijver,Jan van de,Vlaamse pond,240,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,6051,Clerq,Cornelis de,Vlaamse pond,612,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,8277,Breda,Jan van ,Vlaamse pond,838,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2432,Macron,Philip,Vlaamse pond,246,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2392,Walle,Hendrik van de,Vlaamse pond,239,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3735,Six,Wed.,Vlaamse pond,377,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2362,Gabrielsen,Jan,Vlaamse pond,251,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1148,Korte,Cornelis,Vlaamse pond,122,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1257,Brouwer,Jan,Vlaamse pond,127,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3633,Fak,Pieter en Jacob,Vlaamse pond,367,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2378,Leenders,Roeland,Vlaamse pond,240,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,2442,Deijnoot,Geleijn ,Vlaamse pond,247,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3685,Boer,Thobias den,Vlaamse pond,372,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1319,Becius,Assuerus,Vlaamse pond,134,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,3591,Goethem,Pieter van,Vlaamse pond,363,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,4768,Bertandt,Paulus,Vlaamse pond,483,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1735,10,31,Coffij,Divers,ponden,1131,Delje,Jan,Vlaamse pond,113,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1737,4,29,Coffij,,ponden,3621,Bomme en Engelsz.,,Vlaamse pond,210,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1737,4,29,Coffij,,ponden,1309,Burt,Cornelis,Vlaamse pond,93,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1737,4,29,Coffij,,ponden,767,Levij,Isaak,Vlaamse pond,55,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1737,4,29,Coffij,,ponden,1179,Boursse en Grimalla,,Vlaamse pond,59,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1737,4,29,Coffij,,ponden,980,Keijser,Jan de,Vlaamse pond,50,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,394696,Ribaut,Casparus,Vlaamse pond,30763,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,351374,Boursse en Swarte,,Vlaamse pond,27300,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,378512,Beukelaar,Jan,Vlaamse pond,29438,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,279440,Huijen,Joost van,Vlaamse pond,21682,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2340,Becius,Assuerus,Vlaamse pond,188,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,16508,Bomme en Engelsz.,,Vlaamse pond,1273,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2232,Vollenhooft,Willem,Vlaamse pond,182,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2210,Nobels,Marcus,Vlaamse pond,180,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,6618,Burt,Cornelis,Vlaamse pond,530,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,7052,Kok,Jacobus de,Vlaamse pond,527,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,7182,Fak,Pieter en Jacob,Vlaamse pond,563,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,9598,Ruijsenaar,Adriaan,Vlaamse pond,739,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,82890,Tetrode,Willem,Vlaamse pond,6405,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2366,Beukelaar Mattheuszn.,Jan,Vlaamse pond,185,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,19108,Balguerie,Jacques,Vlaamse pond,1499,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,7060,Berenbroek en Zoon,Arnoldus,Vlaamse pond,537,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,5156,Clerq,Cornelis de,Vlaamse pond,404,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,4786,Waardenburg,Nicolaas van,Vlaamse pond,375,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2316,Cliever,Cornelis de,Vlaamse pond,189,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2336,Deijnoot,Geleijn,Vlaamse pond,180,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,4896,Blondel,Jan,Vlaamse pond,381,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,4714,Boudaan,Abraham,Vlaamse pond,369,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,9448,Kops,Pieter,Vlaamse pond,705,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2628,Thijssen,Pieter,Vlaamse pond,200,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2424,Boer,Thobias den,Vlaamse pond,187,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2560,Becker,Jan,Vlaamse pond,195,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,4986,Breda,Jan van,Vlaamse pond,391,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2404,Bertrand,Paulus,Vlaamse pond,188,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,4748,Face,Jeremias van,Vlaamse pond,353,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2562,Hardij,Jan Philip,Vlaamse pond,200,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1739,11,1,Coffij,Javaans,ponden,2310,Houcque,Pieter,Vlaamse pond,164,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,11952,Chuij,Claude de,Vlaamse pond,1026,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2406,Fak,Pieter en Jacob,Vlaamse pond,203,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4784,Bertand,Paulus,Vlaamse pond,412,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,23616,Tetrode,Willem,Vlaamse pond,2030,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4846,Becius,Assuerus,Vlaamse pond,415,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,35542,Bomme en Engelsz.,,Vlaamse pond,3057,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,14212,Macquet,Jan,Vlaamse pond,1222,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,83714,Beukelaar,Jan,Vlaamse pond,7157,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,7122,Grimalla,Pieter Lucas,Vlaamse pond,617,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4876,Clerq ,Cornelis de,Vlaamse pond,417,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,12106,Capello,Bartholomeus van de,Vlaamse pond,1042,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,12044,Heulen,Benjamin van,Vlaamse pond,1039,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,7180,Vlaming des Rogiers,Anthonij,Vlaamse pond,622,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,86792,Ribaut,Casparus,Vlaamse pond,7409,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,14512,Ruijsenaar,Adriaan,Vlaamse pond,1240,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,7434,Kok,Jacobus de,Vlaamse pond,636,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4874,Boer,Thobias den,Vlaamse pond,420,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2392,Deijnoot,Geleijn,Vlaamse pond,204,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,7256,Becker,Jan,Vlaamse pond,604,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2352,Taarlink,Jan,Vlaamse pond,201,10
